stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
"feui11",,"Feuillantines",,"",49.225979,-0.309532,,,0,"COM_feui11",,1,,
"plki02",,"Place Kieffer",,"",49.232044,-0.298476,,,0,"COM_plki02",,2,,
"lepcc02",,"Lycée Claudel",,"Lycée Claudel",49.203136,-0.385459,,,0,"1150252",,1,,
"vaug02",,"Vaugueux",,"Vaugueux",49.186474,-0.360093,,,0,"ARCOM@C052",,1,,
"vime02",,"Métiers",,"",49.205387,-0.375805,,,0,"COM_vime02_1",,1,,
"vime01",,"Métiers",,"",49.205139,-0.375984,,,0,"COM_vime02_1",,1,,
"sabl02",,"Sablons",,"",49.194561,-0.370452,,,0,"COM_sabl02",,1,,
"bdle42",,"Leroy",,"",49.173168,-0.343314,,,0,"COM_bdle42",,1,,
"incb01",,"Institut Camille Blaisot",,"",49.201405,-0.370092,,,0,"COM_incb01",,1,,
"bdle41",,"Leroy",,"",49.173214,-0.343611,,,0,"COM_bdle42",,1,,
"incb02",,"Institut Camille Blaisot",,"",49.201469,-0.369955,,,0,"COM_incb01",,1,,
"rtca01",,"Route de Cabourg",,"Route de cabourg",49.179863,-0.321371,,,0,"COM_rtca02",,1,,
"rtca02",,"Route de Cabourg",,"Route de cabourg",49.180031,-0.320426,,,0,"COM_rtca02",,1,,
"masg02",,"Saint-Germain Mairie",,"",49.189049,-0.409048,,,0,"COM_masg02_1",,1,,
"stma01",,"Saint-Manvieu",,"Saint Manvieu",49.154022,-0.456454,,,0,"1151172",,2,,
"acaci01",,"Acacia",,"TROARN_Acacia",49.181881,-0.183203,,,0,"COM_acaci01_1",,2,,
"masg01",,"Saint-Germain Mairie",,"",49.189014,-0.409630,,,0,"COM_masg02_1",,1,,
"lepo01",,"Les Pommiers",,"Les Pommiers",49.157990,-0.442673,,,0,"COM_lepo01",,2,,
"pldc11",,"Place Des Canadiens",,"",49.189247,-0.414413,,,0,"COM_pldc11_1",,1,,
"lepo02",,"Les Pommiers",,"Les Pommiers",49.158264,-0.442101,,,0,"COM_lepo01",,2,,
"pldc12",,"Place Des Canadiens",,"",49.189171,-0.414712,,,0,"COM_pldc11_1",,1,,
"grbo02",,"Grand Bois",,"Grand bois",49.150745,-0.468195,,,0,"COM_grbo01",,1,,
"parp02",,"Pasteur",,"Pasteur",49.173836,-0.335471,,,0,"COM_parp01_1",,1,,
"corf01",,"Fossettes",,"",49.149609,-0.323537,,,0,"COM_corf01",,1,,
"parp01",,"Pasteur",,"Pasteur",49.174061,-0.335882,,,0,"COM_parp01_1",,1,,
"quha12",,"Quai Hamelin",,"",49.177025,-0.353917,,,0,"COM_quha_1",,2,,
"chga02",,"Lycée de Gaulle",,"",49.184479,-0.378776,,,0,"ARCOM@C025",,1,,
"chga01",,"Lycée de Gaulle",,"Lycée de Gaulle",49.184502,-0.379547,,,0,"ARCOM@C025",,1,,
"mafo02",,"Maurice Fouques",,"Maurice Fouques",49.171734,-0.329253,,,0,"COM_mafo04",,1,,
"bama01",,"Bas Manoir",,"Bas manoir",49.161869,-0.429600,,,0,"1150079",,1,,
"stma02",,"Saint-Manvieu",,"Saint Manvieu",49.154037,-0.456787,,,0,"1151172",,2,,
"dubn01",,"Dubna",,"",49.214531,-0.355019,,,0,"COM_dubn01_1",,1,,
"chfo01",,"Chemin Foulon",,"",49.133507,-0.500774,,,0,"COM_chfo01_1",,2,,
"dubn02",,"Dubna",,"",49.214703,-0.355365,,,0,"COM_dubn01_1",,1,,
"chfo02",,"Chemin Foulon",,"",49.133400,-0.501001,,,0,"COM_chfo01_1",,2,,
"tsuk11",,"Tsukuba",,"",49.214077,-0.352940,,,0,"COM_tsuk11",,1,,
"tsuk22",,"Tsukuba",,"",49.214256,-0.353330,,,0,"COM_tsuk11",,1,,
"rbas02",,"Rue Basse",,"",49.185413,-0.353004,,,0,"COM_rbas02",,1,,
"ceco01",,"Bretagne",,"Bretagne",49.164410,-0.420305,,,0,"ARCOM@BSO020",,2,,
"cabr02",,"Cambridge",,"",49.217354,-0.354340,,,0,"COM_cabr01",,1,,
"hafo02",,"Hameau Foulon",,"Hameau Foulon",49.152477,-0.462198,,,0,"ARCOM@VER027",,1,,
"cabr01",,"Cambridge",,"",49.217052,-0.354666,,,0,"COM_cabr01",,1,,
"hafo01",,"Hameau Foulon",,"Hameau Foulon",49.152412,-0.462032,,,0,"ARCOM@VER027",,1,,
"CAI021A",,"Cairon Château",,"Château",49.238441,-0.450667,,,0,"COM_jeun01",,2,,
"sj01",,"Saint-Jean Eglise",,"",49.180840,-0.358336,,,0,"COM_sj02",,1,,
"sj02",,"Saint-Jean Eglise",,"Saint jean église",49.180580,-0.358534,,,0,"COM_sj02",,1,,
"zimo01",,"Mondeville ZI",,"",49.165047,-0.309502,,,0,"COM_zimo01",,1,,
"rbas01",,"Rue Basse",,"",49.185467,-0.353163,,,0,"COM_rbas02",,1,,
"mocc01",,"Mondeville Centre Commercial",,"",49.164230,-0.294906,,,0,"COM_ccom02",,1,,
"bart02",,"Barthou",,"",49.172447,-0.331336,,,0,"COM_bart11",,1,,
"bart11",,"Barthou",,"",49.172413,-0.330776,,,0,"COM_bart11",,1,,
"pdlm02",,"Portes de la Mer",,"",49.204845,-0.321267,,,0,"COM_pdlm31",,1,,
"lbru01",,"La Bruyère",,"La bruyère",49.143562,-0.492773,,,0,"COM_lbru01",,2,,
"pdlm01",,"Portes de la Mer",,"",49.204304,-0.320500,,,0,"COM_pdlm31",,1,,
"ceco02",,"Bretagne",,"Bretagne",49.164539,-0.420403,,,0,"ARCOM@BSO020",,2,,
"veor02",,"Orme",,,49.185436,-0.347204,,,0,"COM_veor02",,2,,
"toce01",,"Tourville Centre",,"Tourville centre",49.140881,-0.503277,,,0,"COM_toce01_3",,1,,
"THA002A",,"Thaon Eglise",,"Eglise",49.260803,-0.456715,,,0,"COM_egtha01",,2,,
"gdel01",,"Grande Delle",,"",49.206146,-0.341772,,,0,"COM_gdel01_1",,1,,
"toce02",,"Tourville Centre",,"Tourville centre",49.140789,-0.503423,,,0,"COM_toce01_3",,1,,
"lach02",,"La Chouette",,"",49.201248,-0.322833,,,0,"COM_lach01",,1,,
"lach01",,"La Chouette",,"",49.202095,-0.321841,,,0,"COM_lach01",,1,,
"jean02",,"Jean XXIII",,"",49.194733,-0.326793,,,0,"COM_jean01",,1,,
"beri11",,"Beau Rivage",,"",49.217831,-0.351208,,,0,"COM_beri11_1",,1,,
"stcl12",,"Saint-Clair",,"",49.203808,-0.330450,,,0,"COM_stcl31",,1,,
"veor01",,"Orme",,,49.185520,-0.347005,,,0,"COM_veor02",,2,,
"stni02",,"Saint-Nicolas",,"",49.184017,-0.375695,,,0,"COM_stni01",,1,,
"qume01",,"Quai Meslin",,"",49.176167,-0.354152,,,0,"COM_qume02",,1,,
"podo01",,"Poilus d'Orient",,"Poilus d'orient",49.185104,-0.383034,,,0,"1150272",,1,,
"path02",,"Parc Athéna",,"Parc Athéna",49.204430,-0.392674,,,0,"COM_path01",,1,,
"stni01",,"Saint-Nicolas",,"",49.184391,-0.374974,,,0,"COM_stni01",,1,,
"podo02",,"Poilus d'Orient",,"",49.185188,-0.382835,,,0,"1150272",,1,,
"robo01",,"Robert Bosch",,"",49.166523,-0.313893,,,0,"COM_robo02",,1,,
"berr01",,"Berry",,"",49.192604,-0.400161,,,0,"COM_berr01",,1,,
"robo02",,"Robert Bosch",,"",49.166313,-0.313545,,,0,"COM_robo02",,1,,
"qume02",,"Quai Meslin",,"",49.176334,-0.354461,,,0,"COM_qume02",,1,,
"berr02",,"Berry",,"",49.192684,-0.400032,,,0,"COM_berr01",,1,,
"ceve01",,"Verson Centre",,"Verson centre",49.156261,-0.448670,,,0,"ARCOM@VER006",,2,,
"bout02",,"Boutrois",,"Boutrois",49.167561,-0.351614,,,0,"COM_bout01_1",,1,,
"avia01",,"Aviation",,"Aviation",49.163826,-0.349253,,,0,"COM_avia01",,1,,
"lope01",,"Loup Pendu",,"Loup pendu",49.155201,-0.452703,,,0,"COM_lope01",,1,,
"jean01",,"Jean XXIII",,"",49.194592,-0.326758,,,0,"COM_jean01",,1,,
"fond01",,"La Fonderie BBC",,"",49.210655,-0.337369,,,0,"COM_fond02_1",,1,,
"mmou01",,"Mouen Mairie",,"Mairie",49.145767,-0.485196,,,0,"ARCOM@MOU003",,2,,
"laro11",,"La Rochelle",,"",49.187462,-0.334171,,,0,"COM_laro22",,1,,
"ropo01",,"Rond Point",,"Rond point",49.149883,-0.470823,,,0,"1151173",,2,,
"sthu01",,"Saint-Hubert",,"",49.191551,-0.328449,,,0,"COM_sthu12",,1,,
"ropo02",,"Rond Point",,"Rond point",49.149815,-0.471409,,,0,"1151173",,2,,
"bout01",,"Boutrois",,"Boutrois",49.168602,-0.351999,,,0,"COM_bout01_1",,1,,
"bito02",,"Bitot",,"Bitot",49.211063,-0.407420,,,0,"COM_bito01",,2,,
"fala01",,"Falaise",,"",49.167152,-0.351162,,,0,"COM_fala01",,2,,
"laro22",,"La Rochelle",,"",49.187630,-0.333659,,,0,"COM_laro22",,1,,
"fond02",,"La Fonderie BBC",,"",49.209930,-0.337136,,,0,"COM_fond02_1",,1,,
"hdvc01",,"Hôtel de Ville Quai 1",,"Hôtel de ville quai 1",49.180599,-0.369659,,,0,"COM_hdvc01",,1,,
"hdvc02",,"Hôtel de Ville Quai 2",,"Hôtel de ville quai 2",49.181515,-0.370434,,,0,"COM_hdvc02",,1,,
"ruau02",,"Rue d'Auge",,"",49.174740,-0.342985,,,0,"COM_ruau02_1",,1,,
"ruau01",,"Rue d'Auge",,"",49.174889,-0.343566,,,0,"COM_ruau02_1",,1,,
"pl3601",,"Place du 36ème",,"",49.178009,-0.355863,,,0,"COM_pl3602",,1,,
"pl3602",,"Place du 36ème",,"",49.177681,-0.355800,,,0,"COM_pl3602",,1,,
"delu01",,"Demi-Lune",,"Demi-lune",49.174896,-0.338381,,,0,"ARCOM@C035",,1,,
"delu02",,"Demi-Lune",,"CAEN_Demi-lune",49.174644,-0.339347,,,0,"ARCOM@C035",,1,,
"citi22",,"CITIS",,"",49.212345,-0.355808,,,0,"COM_citi22_1",,1,,
"cach02",,"Cacharat",,"",49.241756,-0.517870,,,0,"COM_cach03",,2,,
"3dib01",,"3ème DIB",,"",49.216679,-0.340624,,,0,"COM_3dib01",,1,,
"scgt03",,"Sainte-Croix",,"",49.232372,-0.558697,,,0,"COM_scgt01",,2,,
"ablu01",,"Abbé Lucas",,"",49.196659,-0.325876,,,0,"COM_ablu01_1",,1,,
"ablu02",,"Abbé Lucas",,"",49.196327,-0.326377,,,0,"COM_ablu01_1",,1,,
"cycr02",,"Cygne de Croix",,"Cygne de croix",49.169930,-0.352996,,,0,"COM_cycr01",,1,,
"espi01",,"Espinettes",,"",49.218712,-0.340093,,,0,"COM_espi01",,1,,
"ecol01",,"Lebisey Ecole",,"",49.220459,-0.343669,,,0,"COM_ecol01",,1,,
"citi31",,"CITIS",,"",49.212418,-0.355631,,,0,"COM_citi22_1",,1,,
"cocc12",,"Corderie",,"",49.189533,-0.331101,,,0,"COM_cocc02_1",,1,,
"lac01",,"Lac",,"",49.220001,-0.348484,,,0,"COM_lac01_1",,1,,
"mifa01",,"Michel Farre",,"",49.185379,-0.303303,,,0,"COM_mifa01",,1,,
"grcl02",,"Grand Clos",,"",49.212097,-0.405237,,,0,"COM_grcl02_1",,1,,
"mifa02",,"Michel Farre",,"",49.185925,-0.303003,,,0,"COM_mifa01",,1,,
"grcl01",,"Grand Clos",,"",49.212486,-0.404917,,,0,"COM_grcl02_1",,1,,
"ecco22",,"Colombelles Ecole",,"",49.203384,-0.303015,,,0,"COM_ecco22_1",,1,,
"vell02",,"Vellerie",,"",49.216545,-0.384953,,,0,"COM_vell02_1",,1,,
"ecco21",,"Colombelles Ecole",,"",49.203407,-0.302688,,,0,"COM_ecco22_1",,1,,
"vell01",,"Vellerie",,"",49.216591,-0.385211,,,0,"COM_vell02_1",,1,,
"l3va02",,"Les 3 Vallées",,"",49.204365,-0.293391,,,0,"COM_l3va01",,1,,
"l3va01",,"Les 3 Vallées",,"",49.204781,-0.292335,,,0,"COM_l3va01",,1,,
"esta01",,"Estapi",,"",49.215069,-0.404998,,,0,"COM_esta01",,1,,
"pote02",,"Poterie",,"",49.218880,-0.387373,,,0,"COM_pote01",,1,,
"libec12",,"Libéra",,"",49.188610,-0.299402,,,0,"COM_libec11",,1,,
"pote01",,"Poterie",,"",49.218815,-0.387544,,,0,"COM_pote01",,1,,
"stceg01",,"Saint-Contest Eglise",,"",49.214169,-0.402182,,,0,"COM_stceg01",,1,,
"l2eg11",,"Les 2 Eglises",,"",49.184204,-0.305719,,,0,"COM_l2eg01",,1,,
"cocc11",,"Corderie",,"",49.189518,-0.331307,,,0,"COM_cocc02_1",,1,,
"rf01",,"Rostand Fresnel",,"",49.162113,-0.354232,,,0,"COM_rf02",,1,,
"pcar01",,"Parking Cardiff",,"",49.181755,-0.341259,,,0,"COM_pcar01",,2,,
"sthu12",,"Saint Hubert",,"",49.191410,-0.328437,,,0,"COM_sthu12",,1,,
"chuo01",,"Mont Coco",,"Mont coco",49.206280,-0.361428,,,0,"COM_chuo02",,2,,
"quat13",,"Château Quatrans",,"",49.184879,-0.363869,,,0,"1150268",,2,,
"cana02",,"Canal",,"",49.199612,-0.323900,,,0,"COM_cana01",,1,,
"pado01",,"Paul Doumer",,"",49.181828,-0.365073,,,0,"COM_pado01",,2,,
"cana01",,"Canal",,"",49.199680,-0.324021,,,0,"COM_cana01",,1,,
"cp01",,"Collège Hawking",,"",49.157829,-0.360862,,,0,"COM_cp01",,1,,
"adam01",,"Adam",,"",49.181610,-0.395688,,,0,"COM_adam02",,2,,
"cobo02",,"Couvrechef Bourg",,"",49.212166,-0.379096,,,0,"COM_cobo02_1",,1,,
"cath02",,"Thaon Calvaire",,"Calvaire",49.258038,-0.459618,,,0,"COM_cath01",,2,,
"av02",,"Aviation",,"",49.163460,-0.348496,,,0,"COM_av02",,1,,
"cobo01",,"Couvrechef Bourg",,"",49.211361,-0.378583,,,0,"COM_cobo02_1",,2,,
"pc1",,"Place Courtonne",,"",49.184319,-0.356608,,,0,"COM_C020",,2,,
"deli01",,"Délivrande",,"Délivrande",49.190193,-0.359502,,,0,"COM_deli12",,2,,
"av01",,"Aviation",,"",49.163143,-0.349833,,,0,"COM_av02",,1,,
"cour02",,"Courseulles",,"",49.192017,-0.369810,,,0,"COM_cour02",,1,,
"orgo11",,"Orée du Golf",,"",49.221600,-0.363368,,,0,"COM_orgo11",,1,,
"troes11",,"Troarn ZA",,"",49.185135,-0.188427,,,0,"COM_troes11",,2,,
"rf02",,"Rostand Fresnel",,"",49.162056,-0.354071,,,0,"COM_rf02",,1,,
"cour01",,"Courseulles",,"",49.192474,-0.370016,,,0,"COM_cour02",,2,,
"adam02",,"Adam",,"",49.181923,-0.395443,,,0,"COM_adam02",,2,,
"vervi02",,"Verts Villages",,"",49.224621,-0.309506,,,0,"COM_vervi01",,1,,
"gdd01",,"Grâce de Dieu",,"",49.161388,-0.360290,,,0,"COM_gdd01",,1,,
"vervi01",,"Verts Villages",,"",49.224487,-0.310625,,,0,"COM_vervi01",,1,,
"gdd02",,"Grâce de Dieu",,"",49.161312,-0.360156,,,0,"COM_gdd01",,1,,
"blca02",,"Calmette",,"",49.223454,-0.309021,,,0,"COM_blca01",,1,,
"cp02",,"Collège Hawking",,"",49.157986,-0.360855,,,0,"COM_cp01",,1,,
"visa11",,"Vissol Sablons",,"",49.195988,-0.369234,,,0,"COM_visa02",,2,,
"blca01",,"Calmette",,"",49.223637,-0.308152,,,0,"COM_blca01",,1,,
"epron02",,"Epron Mairie",,,49.223354,-0.371135,,,0,"COM_epron",,2,,
"clda01",,"Clos de l'Avonde",,"",49.227844,-0.385389,,,0,"COM_clda02_1",,2,,
"euva02",,"Eugène Varlin",,"",49.200356,-0.301375,,,0,"COM_euva02",,1,,
"clsm02",,"Clos Saint-Marc",,"",49.211384,-0.373131,,,0,"COM_clsm01_1",,1,,
"euva01",,"Eugène Varlin",,"",49.200424,-0.301481,,,0,"COM_euva02",,1,,
"rega01",,"Egalité",,"",49.207531,-0.295622,,,0,"COM_rega01",,2,,
"rega02",,"Egalité",,"",49.207146,-0.294758,,,0,"COM_rega01",,1,,
"arro01",,"Buron",,"Arromanches",49.218128,-0.420012,,,0,"1151030",,1,,
"bito01",,"Bitot",,"Bitot",49.210278,-0.405839,,,0,"COM_bito01",,2,,
"casp02",,"Calvaire Saint-Pierre",,"",49.198956,-0.364050,,,0,"COM_casp62",,1,,
"paca02",,"Pays de Caen",,"",49.197403,-0.298021,,,0,"COM_paca01",,1,,
"ruene02",,"Energie",,"",49.216766,-0.369294,,,0,"COM_ruene01",,2,,
"paca01",,"Pays de Caen",,"",49.196671,-0.299080,,,0,"COM_paca01",,1,,
"coqu12",,"Coquelicots",,"",49.218712,-0.367427,,,0,"COM_coqu02_1",,2,,
"avia21",,"Aviation",,"",49.162998,-0.350525,,,0,"COM_avia01",,1,,
"avia12",,"Aviation",,"",49.162903,-0.350287,,,0,"COM_avia01",,1,,
"jcamb01",,"Jardins de Cambes",,"",49.225384,-0.386245,,,0,"COM_jcamb02",,1,,
"cocl02",,"Couvrechef le Clos",,"",49.214127,-0.373961,,,0,"COM_cocl01",,2,,
"chep01",,"Château d'Eau Plateau",,"",49.179630,-0.308991,,,0,"COM_chep02",,2,,
"maca21",,"Cambes Mairie",,"",49.232254,-0.385241,,,0,"COM_maca21_1",,2,,
"troes12",,"Troarn ZA",,"",49.185524,-0.188423,,,0,"COM_troes11",,2,,
"epro02",,"Germes de Blé",,"Les germes de blé",49.221012,-0.367746,,,0,"COM_epro01_1",,1,,
"verd01",,"Verdun",,"",49.179123,-0.357966,,,0,"COM_verd01",,2,,
"verd02",,"Verdun",,"",49.179249,-0.358046,,,0,"COM_verd01",,2,,
"ch01",,"CHU",,"",49.204239,-0.359539,,,0,"COM_ch01",,1,,
"zac02",,"Hauts de l'Orne",,"",49.152939,-0.361200,,,0,"COM_zac01",,1,,
"belv01",,"Belvédère",,"",49.187157,-0.421306,,,0,"COM_belv02",,1,,
"zavil",,"ZA au Village",,"",49.227489,-0.368265,,,0,"COM_zavil",,1,,
"ch02",,"CHU",,"",49.204319,-0.359415,,,0,"COM_ch01",,1,,
"zac01",,"Hauts de l'Orne",,"",49.152935,-0.361205,,,0,"COM_zac01",,1,,
"rmal01",,"Rue de Malon",,"",49.209526,-0.377490,,,0,"COM_rmal02",,1,,
"pr02",,"Presqu'Ile",,"",49.181614,-0.348140,,,0,"COM_pr02",,1,,
"bepr01",,"P+R Pompidou",,"",49.184563,-0.404909,,,0,"COM_bepr02",,2,,
"rmal02",,"Rue de Malon",,"",49.209877,-0.377509,,,0,"COM_rmal02",,1,,
"pc2",,"Place Courtonne",,"",49.183846,-0.356675,,,0,"COM_C020",,2,,
"belv02",,"Belvédère",,"",49.187256,-0.422628,,,0,"COM_belv02",,1,,
"clep12",,"Clos de l'Epine",,"",49.233826,-0.388635,,,0,"COM_clep12",,2,,
"kask02",,"Kaskoreff",,"",49.183304,-0.402263,,,0,"COM_kask02",,2,,
"ca01",,"Campus 2",,"",49.212589,-0.364489,,,0,"COM_ca01",,1,,
"bepr02",,"P+R Pompidou",,"",49.184738,-0.405018,,,0,"COM_bepr02",,2,,
"ci02",,"CITIS",,"",49.211491,-0.356677,,,0,"COM_ci01",,1,,
"caef12",,"Campus Efficience",,"",49.188412,-0.308977,,,0,"COM_caef12",,1,,
"ci01",,"CITIS",,"",49.211380,-0.356601,,,0,"COM_ci01",,1,,
"kask01",,"Kaskoreff",,"",49.183189,-0.401936,,,0,"COM_kask02",,2,,
"bist02",,"Biéville Stade",,"",49.243656,-0.335010,,,0,"COM_bist01",,1,,
"stpa01",,"Collège Saint-Paul",,"",49.184208,-0.399304,,,0,"1150247",,1,,
"rdo02",,"Gare - Rives de l'Orne",,"",49.178432,-0.350745,,,0,"COM_rdo02",,1,,
"rdo01",,"Gare - Rives de l'Orne",,"",49.178356,-0.350640,,,0,"COM_rdo02",,1,,
"norm22",,"Normandial",,"",49.193623,-0.301536,,,0,"COM_norm22_1",,1,,
"copl02",,"Colleville Plage",,"",49.291428,-0.283099,,,0,"COM_copl02",,2,,
"norm21",,"Normandial",,"",49.193069,-0.302418,,,0,"COM_norm22_1",,1,,
"copl01",,"Colleville Plage",,"",49.291626,-0.284177,,,0,"COM_copl02",,2,,
"chse02",,"Kiruna",,"",49.205246,-0.300693,,,0,"COM_chse02",,1,,
"chse01",,"Kiruna",,"",49.206390,-0.299020,,,0,"COM_chse02",,2,,
"becq02",,"Becquet",,"",49.278942,-0.298454,,,0,"COM_becq02",,1,,
"baud02",,"Baudry",,"",49.285519,-0.317703,,,0,"COM_baud02",,2,,
"baud01",,"Baudry",,"",49.285587,-0.317756,,,0,"COM_baud02",,2,,
"cacc02",,"Campus 2 C. Commercial",,"",49.209721,-0.367225,,,0,"COM_cacc02_2",,1,,
"emmo02",,"Emile Mougins",,"",49.206280,-0.293429,,,0,"COM_emmo01",,1,,
"ifbr",,"Ifs Bras",,"",49.135509,-0.322168,,,0,"COM_ifbr",,1,,
"emmo01",,"Emile Mougins",,"",49.206142,-0.293439,,,0,"COM_emmo01",,1,,
"ifbr02",,"Ifs Bras",,"",49.135456,-0.322192,,,0,"COM_ifbr",,1,,
"hfou12",,"Hauts Fourneaux",,"",49.191566,-0.301865,,,0,"COM_hfou12",,1,,
"gala02",,"Galante",,"",49.303318,-0.326951,,,0,"COM_gala01",,1,,
"taso02",,"Tageret",,"",49.130932,-0.296658,,,0,"ARCOM@SOL020",,2,,
"hfou11",,"Hauts Fourneaux",,"",49.192066,-0.301512,,,0,"COM_hfou12",,1,,
"gala01",,"Galante",,"",49.303738,-0.326545,,,0,"COM_gala01",,1,,
"taso01",,"Tageret",,"",49.131012,-0.296700,,,0,"ARCOM@SOL020",,2,,
"maco22",,"Colombelles Mairie",,"",49.203220,-0.296856,,,0,"COM_maco22",,1,,
"bctre01",,"Bourguébus Centre",,"",49.121651,-0.298454,,,0,"COM_bctre01",,1,,
"maco11",,"Colombelles Mairie",,"",49.204185,-0.296013,,,0,"COM_maco22",,1,,
"bctre02",,"Bourguébus Centre",,"",49.121777,-0.298338,,,0,"COM_bctre01",,1,,
"cocv01",,"Collevillette",,"",49.286205,-0.287929,,,0,"COM_cocv02",,2,,
"cb02",,"Campus 4",,"",49.209072,-0.358677,,,0,"COM_cb01_1",,1,,
"hipp01",,"Hippodrome",,"",49.177818,-0.364198,,,0,"ARCOM@C021",,2,,
"cdna02",,"Côte de Nacre",,"",49.210892,-0.362230,,,0,"COM_cdna02",,1,,
"stmi02",,"Saint-Michel",,"",49.175323,-0.355116,,,0,"COM_stmi02_1",,1,,
"vend13",,"Vendeuvre",,"",49.181541,-0.353881,,,0,"COM_vend12_1",,2,,
"lyma31",,"Lycée Malherbe",,"",49.175270,-0.370355,,,0,"COM_lyma32",,2,,
"zaco12",,"Colombelles ZA",,"",49.194950,-0.293289,,,0,"COM_zaco11",,1,,
"lyma32",,"Lycée Malherbe",,"",49.175320,-0.370717,,,0,"COM_lyma32",,2,,
"plm01",,"Place de la Mare",,"",49.187099,-0.366220,,,0,"COM_plm02_1",,1,,
"plma1",,"Place de la Mare Quai 1",,"",49.187153,-0.366257,,,0,"COM_plm02_1",,2,,
"cpam02",,"CPAM",,"CPAM",49.210037,-0.369878,,,0,"1150295",,1,,
"cdn01",,"Côte de Nacre",,"",49.210938,-0.362028,,,0,"COM_cdn01",,1,,
"plma2",,"Place de la Mare Quai 2",,"",49.186573,-0.366890,,,0,"COM_plma2",,2,,
"inno12",,"Innovaparc",,"",49.188931,-0.303656,,,0,"COM_inno11",,1,,
"ca12",,"Campus 2",,"Campus 2",49.211880,-0.363602,,,0,"1150262",,1,,
"cdn02",,"Côte de Nacre",,"",49.210999,-0.362223,,,0,"COM_cdn01",,1,,
"biat02",,"Presqu'île",,"",49.181206,-0.348550,,,0,"COM_biat12",,2,,
"plma3",,"Place de la Mare Quai 3",,"",49.185963,-0.367368,,,0,"COM_plma3",,2,,
"cb01",,"Campus 4",,"",49.209053,-0.358871,,,0,"COM_cb01_1",,1,,
"plma4",,"Place de la Mare Quai 4",,"",49.185936,-0.367123,,,0,"COM_plma4",,2,,
"ruti02",,"Tisserands",,,49.207546,-0.376921,,,0,"COM_ruti01",,2,,
"ltou02",,"Les Tourelles",,"",49.124165,-0.299581,,,0,"COM_ltou02",,1,,
"cule01",,"Cité U Lebisey",,"",49.199703,-0.354261,,,0,"COM_cule02",,1,,
"gasn1",,"Gare SNCF",,"",49.175625,-0.349179,,,0,"COM_gasn32",,1,,
"li02",,"Liberté",,"",49.160713,-0.343056,,,0,"COM_li01",,1,,
"gasn2",,"Gare SNCF",,"",49.175709,-0.349233,,,0,"COM_gasn32",,1,,
"deba11",,"Débarquement",,"",49.202881,-0.392564,,,0,"COM_deba11",,2,,
"li01",,"Liberté",,"",49.160706,-0.343247,,,0,"COM_li01",,1,,
"plm02",,"Place de la Mare",,"",49.187046,-0.366229,,,0,"COM_plm02_1",,1,,
"coao02",,"Colline aux Oiseaux",,"",49.198189,-0.388698,,,0,"COM_coao02",,1,,
"pres01",,"Pressoir",,"Pressoir",49.139927,-0.507447,,,0,"COM_pres01",,1,,
"cule02",,"Cité U Lebisey",,"",49.199615,-0.354039,,,0,"COM_cule02",,1,,
"l2eg12",,"Les 2 Eglises",,"",49.182213,-0.304400,,,0,"COM_l2eg01",,1,,
"hmcr01",,"Croix Rose",,"",49.281166,-0.317104,,,0,"COM_hmcr02",,2,,
"hmbb01",,"Blanc Bois",,,49.280251,-0.315435,,,0,"COM_hmbb01",,2,,
"catt02",,"Cattehoulte",,"",49.164967,-0.332887,,,0,"COM_catt02_1",,2,,
"egbe02",,"Bénouville Eglise",,"",49.246399,-0.276529,,,0,"COM_egbe02",,2,,
"catt01",,"Cattehoulte",,"",49.164825,-0.332798,,,0,"COM_catt02_1",,2,,
"egbe01",,"Bénouville Eglise",,"",49.246521,-0.276344,,,0,"COM_egbe02",,2,,
"masa02",,"Saint-Aubin Mairie",,"",49.260780,-0.287082,,,0,"COM_masa01",,1,,
"ltou01",,"Les Tourelles",,"",49.124123,-0.299690,,,0,"COM_ltou02",,1,,
"made02",,"Mandela",,"",49.186352,-0.299906,,,0,"COM_made02_1",,1,,
"made01",,"Mandela",,"",49.185719,-0.301586,,,0,"COM_made02_1",,1,,
"grpl02",,"Grande Rue",,"",49.180714,-0.306658,,,0,"COM_grpl01",,2,,
"gall32",,"Venoix",,"",49.181198,-0.400742,,,0,"COM_gall32",,2,,
"grpl01",,"Grande Rue",,"",49.180542,-0.307208,,,0,"COM_grpl01",,2,,
"cisu01",,"Cités Suédoises",,"",49.207550,-0.297482,,,0,"COM_cisu01",,1,,
"lmp01",,"Lion Plage",,"",49.305912,-0.324097,,,0,"COM_LMP02",,2,,
"cisu02",,"Cités Suédoises",,"",49.207672,-0.297484,,,0,"COM_cisu01",,1,,
"hmcr02",,"Croix Rose",,"",49.281414,-0.316869,,,0,"COM_hmcr02",,2,,
"l2eg01",,"Les 2 Eglises",,"",49.182934,-0.303806,,,0,"COM_l2eg01",,2,,
"bl02",,"Leroy",,"",49.173428,-0.344310,,,0,"COM_bl01",,1,,
"bl01",,"Leroy",,"",49.173317,-0.344396,,,0,"COM_bl01",,1,,
"13ac12",,"13 Acres",,"",49.189621,-0.395564,,,0,"COM_13ac12",,2,,
"co02",,"Copernic",,"",49.198406,-0.359316,,,0,"COM_co01",,1,,
